conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,73966E+18;Wed Dec 27 08:08:45 +0000 2023;0;@modernissatire @CNNIndonesia Iya. Benar. Tapi belum mendesak. Mending kasih kerjaan reformasi dunia pendidikan baru ke sini. Ketika lulusan sekolah sudah bisa menghasilkan duit karena skilset mereka mereka akan bisa self-fund untuk kuliah. Jadinya progra;1,73992E+18;;modernissatire;in;Petaling Jaya, Selangor;0;0;0;https://x.com/nonyahasyim/status/1739921246085886414;1,35811E+18;nonyahasyim
1,73988E+18;Wed Dec 27 07:40:52 +0000 2023;0;@toxicscreamtxc banyak yang bilang Secret Number flop membernya malah fokus kuliah pdhal ya pendidikan penting bgt;1,73991E+18;;;in;;0;0;0;https://x.com/hyunsukiao/status/1739914228868505673;1,40587E+18;hyunsukiao
1,73958E+18;Wed Dec 27 06:40:44 +0000 2023;0;@18fesss Pendidikan belum tentu berpengaruh ke pola pikir yg kuliah mungkin pola pikirnya diasah di bangku sekolah tapi yg ga kuliah dan kerja juga pola pikirnya diasah di lingkungan kerja cukup liat personalitynya aja dia bisa ngimbangin lu apa ngga;1,7399E+18;;18fesss;in;;0;0;0;https://x.com/rajinjalankaki/status/1739899093919601055;1,55897E+18;rajinjalankaki
1,73989E+18;Wed Dec 27 06:23:42 +0000 2023;0;Dari SMK Jateng sampe lulus kuliah semuanya mungkin kalo punya pemimpin kayak Ganjar yang bener-bener mikirin pendidikan. @bukanpeliharaan ProgramGanjarMahfud https://t.co/Vr4jnGmrfx;1,73989E+18;https://pbs.twimg.com/ext_tw_video_thumb/1739894763137163264/pu/img/9ToA9T4bFi7L61me.jpg;;in;Bukittinggi;0;0;0;https://x.com/nissaamllia/status/1739894806623780928;1,689E+18;nissaamllia
1,73964E+18;Wed Dec 27 06:07:23 +0000 2023;7;@ardisatriawan diluar gaji guru honorer memang ga proper Tp Pak Solihin kalau nggak kuliah mungkin ga jadi guru dan malah ga dapet gaji 1.5 juta perbulan. Pendidikan nggak serta merta menjamin hidupmu tapi meningkatkan kemungkinan kamu hidup lebih baik.;1,73989E+18;;ardisatriawan;in;Jakarta, Indonesia;0;0;1;https://x.com/yrmallany/status/1739890700987376022;61191931;yrmallany
1,73987E+18;Wed Dec 27 06:07:11 +0000 2023;28;@ErlanggaAdyaksa @convomfs Sudah kak. Aku punya ipar perempuan. Katanya pernah kuliah. Usianya diatas ku beda 15 tahun. Tapi ga becus asuh anak. Semua tergantung manusia itu terdidik atau tidak selama mengenyam bangku pendidikan.;1,73989E+18;;ErlanggaAdyaksa;in;Jawa Timur, Indonesia;0;6;2;https://x.com/hmmningkai/status/1739890650232070558;2320203416;hmmningkai
1,73985E+18;Wed Dec 27 04:05:55 +0000 2023;0;@dokteryoseph @ardisatriawan Entah ya pak tetapi pengalaman saya selama SMA diajari sama guru yang lulusan MIPA lebih bisa masuk alias gampang dimengerti khusus pelajaran STEM. Beda dg guru yang lulusan pendidikan. Ini saya tahu karena guru saya bilang se;1,73986E+18;;;in;;0;1;0;https://x.com/materials_id/status/1739860133054951625;1,68881E+18;materials_id
1,73985E+18;Wed Dec 27 03:59:18 +0000 2023;0;@ardisatriawan @dokteryoseph Surprisingly enough justru guru-guru yang kompeten dan punya jiwa mengajar itu dari jurusan MIPA kalau saya lihat-lihat. Mereka lebih berdedikasi daripada yang kuliah jurusan pendidikan.;1,73986E+18;;ardisatriawan;in;;0;0;0;https://x.com/materials_id/status/1739858467698217299;1,68881E+18;materials_id
1,73927E+18;Wed Dec 27 03:58:05 +0000 2023;0;@tugugolonggilig @alextham878 Kalau hak nya sama itu supir truk pedagang kaki lima pedagang Pasar buruh kasar dll. Tolong anaknya kasih pendidikan geratis Kuliah geratis sampai ke Luar Negeri;1,73986E+18;;tugugolonggilig;in;;0;0;0;https://x.com/AjieNdoro/status/1739858163070050548;1,5586E+18;AjieNdoro
1,73985E+18;Wed Dec 27 03:56:54 +0000 2023;1;@dokteryoseph @materials_id Kebanyakan yang kuliah di jurusan pendidikan bukan pilihan pertamanya...;1,73986E+18;;;in;Michuhol-gu, Republic of Korea;0;1;0;https://x.com/ardisatriawan/status/1739857863995269516;170542374;ardisatriawan
1,73986E+18;Wed Dec 27 03:52:23 +0000 2023;4; Saya kuliah kedokteran -Mainstream -'Sudah banyak dokter' -B aja SAYA MENJALANI PENDIDIKAN PSIKOPAT LEGAL -Keren -Mengintimidasi -Menakutkan;1,73986E+18;;;in;He/Him.;0;1;1;https://x.com/nzmiln/status/1739856729314316395;1,17973E+18;nzmiln
1,73985E+18;Wed Dec 27 03:38:52 +0000 2023;1;Aku pernah kuliah pendidikan basing dan ada dosen ku yg suka bgt buku anak2 yg kaya gini. Beliau suka cerita ttg buku nya dan mmg walaupun sederhana buku nya banyak bgt hal yg bs diambil ;1,73985E+18;;;in;20+;0;0;0;https://x.com/chrysanthemumee/status/1739853325170872690;1,48552E+18;chrysanthemumee
1,73985E+18;Wed Dec 27 03:35:33 +0000 2023;0;Sok ngomongin pendidikan tinggi idol nya aja kena do pas SMA. Dan gue yg emang kenal dunia KPop karena Bangtan ngira semua idol pasti lulus kuliah tp ternyata banyak jg yg enggak ya.;1,73985E+18;;;in;only for organic artist;0;0;0;https://x.com/lapeklqmak/status/1739852490248753256;1,69057E+18;lapeklqmak
1,73984E+18;Wed Dec 27 03:05:46 +0000 2023;13;@ardisatriawan Betul banget kalau gak ada perbaikan untuk kemakmuran guru banyak yang kuliah pendidikan karena cuman pengen masuk PTN aja. Setelah itu mencari karir di tempat lain. Padahal sekolahan makin banyak tp yg jd guru kurang peminat.;1,73984E+18;;ardisatriawan;in;D.I.Yogyakarta - Indonesia;0;0;0;https://x.com/CikDirga/status/1739844996059275430;99031373;CikDirga
1,73983E+18;Wed Dec 27 02:45:37 +0000 2023;0;@springbearhour Dan jaman skrg tu pilihan pendidikan lebih luas jd mereka lebih fleksibel kapan mau kuliah atau pendidikan nonformal lain.;1,73984E+18;;igotwodays;in;💙🩵💚💛🪷✨️;0;0;0;https://x.com/igotwodays/status/1739839923937780215;1,31886E+18;igotwodays
1,73984E+18;Wed Dec 27 02:35:07 +0000 2023;1; saya kuliah magister Pendidikan -lemah -terlihat seperti kutu buku yang gila belajar -pasti kuliahnya cuma mau ngejar karir Saya memelajari ilmu Pendidikan tingkat magister dengan konsentrasi asesmen agar kelak bisa merumuskan asesmen yang tepat untuk mengukur keterampilan;1,73984E+18;;;in;;0;1;0;https://x.com/Jengyah_/status/1739837282398732741;1,67538E+18;Jengyah_
1,73982E+18;Wed Dec 27 01:35:45 +0000 2023;0;even if mereka lulus sma/lanjut kuliah kadang mereka gabisa all in ke pendidikan;1,73982E+18;;jaeyunugm;in;;0;0;0;https://x.com/jaeyunugm/status/1739822343558668394;1,30825E+18;jaeyunugm
1,73982E+18;Wed Dec 27 01:29:41 +0000 2023;0;perempuan emang ga pantes ya mengeyam pendidikan di bangku kuliah?;1,73982E+18;;;in;;0;0;0;https://x.com/nyenye437888/status/1739820815007572105;1,70365E+18;nyenye437888
1,73982E+18;Wed Dec 27 01:27:27 +0000 2023;0; Saya kuliah Pendidikan. -jadi honorer -gajinya dikit -harus serba bisa Saya ingin mencerdaskan kehidupan Nusa dan Bangsa. -keren -sangar euy -overpower -tangguh;1,73982E+18;;;in;;0;0;0;https://x.com/Haruu1508/status/1739820255508361323;1,53341E+18;Haruu1508
1,73981E+18;Wed Dec 27 01:02:29 +0000 2023;1;Gmowning cantikkk @F_OllaJKT48 Have a nice day!! Semangat hari inii semangat buat show terakhir di tahun 2023 Cuman mau bilang kamu keren bangetttt di tahun ini! Bahkan seingetku cuman pernah skip show theater sekali karna bentrok kuliah. Ngutamain pendidikan keren bgt ;1,73981E+18;;;in;;0;1;0;https://x.com/CC_Cookies4/status/1739813972801724599;1,4273E+18;CC_Cookies4
1,73949E+18;Wed Dec 27 00:33:31 +0000 2023;2;@collegemenfess sy kuliah pendidikan bhs inggris - mw jd guru b. inggris ya? - honorer gaji minim - ikut PPG gak? SAYA BLJR BRBGAI BNTUK LEARNING APPROACH SRTA ILMU KEBAHASAAN &amp;;;;;;;;;;;
1,73964E+18;Wed Dec 27 00:07:48 +0000 2023;8;@ardisatriawan Tambahan dan jangan ambil kuliah pendidikan ya Ucapku kepada adikku. Agar tidak seperti kakak kakaknya yang gajinya dibayar 3 bulan sekali.;1,7398E+18;;ardisatriawan;in;Cyber Account Detected;0;0;0;https://x.com/selenophiland/status/1739800210946273785;9,73537E+17;selenophiland
1,7398E+18;Tue Dec 26 23:55:54 +0000 2023;0;Pendidikan adalah kunci pemutus rantai kemiskinan Keluargaku paling miskin di desa tak punya sawah rumah dan listrik sewa nyala jam 18.00-06.00 Dgn memfokuskan resource yg ada ke pendidikan 3 dari 4 saudara lulus kuliah dan 1 SMA Kini kami sudah mentas dari garis kemiskinan;1,7398E+18;;;in;Indonesia;0;1;0;https://x.com/waroenggoling/status/1739797213646406110;1,04596E+18;waroenggoling
1,73962E+18;Tue Dec 26 14:38:14 +0000 2023;0;@ch_chotimah2 Masalah kualitas pendidikan saja belum merata ini sudah buat program sarjana. Masih banyak sarjana menganggur blum lagi biaya kuliah tdk sedikit. Yg baik itu bagaimana membuat masyarakat mandiri jgn diarahkan jdi pegawai dgn gelar sarjana it;1,73966E+18;;ch_chotimah2;in;NKRI;0;0;0;https://x.com/_ayam_jago/status/1739656874214170700;1,28271E+18;_ayam_jago
1,73961E+18;Tue Dec 26 14:21:45 +0000 2023;0;@kegblgnunfaedh Emang harusnya gtu sih nder karena kan ini dunia pendidikan ya beda klo udh di luar. Walaupun kita sedeket itu sama dosen klo udh masuk jam kerja/jam kuliah kata aku ini diganti dgn saya itu namanya profesional juga termasuk dunia kerja ju;1,73965E+18;;kegblgnunfaedh;in;Indonesia;0;0;0;https://x.com/jwooamb/status/1739652723006750761;3194804960;jwooamb
1,73965E+18;Tue Dec 26 14:20:51 +0000 2023;0; Saya kuliah jurusan keguruan - normies - madesu - vibes gaji honorer Saya sedang merombak sistem pendidikan Indonesia! - revolusioner - inovatif kreatif kritis - kandidat menteri pendidikan indonesia emas 2045 ;1,73965E+18;;;in;;0;1;0;https://x.com/gustavrinaldi7/status/1739652498183561303;470712431;gustavrinaldi7
1,73965E+18;Tue Dec 26 13:52:32 +0000 2023;0; Iya saya kuliah pendidikan bahasa Jepang - lemah - terlihat bergaji kecil - wibu Saya laskar pencetak pejuang Indonesia agar tak bisa dibodohi penjajah untuk kedua kalinya di masa depan - STRONG - POWERFUL - TERLIHAT BERJASA - NASIONALIS - FUCK KANJI;1,73965E+18;;;in;Yoyi :3c ;0;0;0;https://x.com/pretenderngitis/status/1739645371440406661;1,68132E+18;pretenderngitis
1,73964E+18;Tue Dec 26 13:46:46 +0000 2023;1;iya saya jurusan pendidikan matematika - lemah - tidak percaya diri SAYA KULIAH UTK MEMBUAT SEMUA ORANG PANDAI MATEMATIKA - STRONG - POWERFULL - TERLIHAT MENYERAMKAN - GALAK (CALON GURU KILLER);1,73964E+18;;;in;she/her | istj-t;0;1;0;https://x.com/maroontaylour/status/1739643923163959531;1,30551E+18;maroontaylour
1,73964E+18;Tue Dec 26 13:34:26 +0000 2023;2; Aku kuliah ambil Kegurun dan Pendidikan -oh jdi guru yah -ngapain jdi guru gajinya kcil -emg bs ngajar Aku kuliah ambil pendidikan bahasa inggris -wedeeeh keren -minta tolong benerin bahasa inggrisnya ini bener gak?!?!? -ih jago bahasa inggris ya ;1,73964E+18;;;in;temuan aj;0;1;0;https://x.com/Oajayakentut/status/1739640816937881871;1,39718E+18;Oajayakentut
1,73964E+18;Tue Dec 26 13:25:42 +0000 2023;1; saya kuliah pendidikan biologi -tidak menarik -ngapain jadi guru -buang duit -jurusan mahal Saya mempelajari ilmu-ilmu makhluk hidup dan bagaimana mengaplikasikan ke anak-anak -terlihat keren -mencerdaskan anak bangsa -pahlawan tanpa jasa -garis terdepan sektor pendidikan;1,73964E+18;;;in;;0;0;0;https://x.com/yukina_walin/status/1739638619034562938;1630314404;yukina_walin
1,73963E+18;Tue Dec 26 13:10:56 +0000 2023;6; Saya kuliah jurusan Pendidikan Biologi - lemah - nerd - gaji mungil Saya bisa membiakkan bakteri dan menyebarkannya ke penjuru dunia - ditakuti semua orang - superior - perang biologi dimulai - c0vid part 2;1,73963E+18;;;in;harry's house;0;0;3;https://x.com/chuuyaO_O/status/1739634903174770929;1,13179E+18;chuuyaO_O
1,73963E+18;Tue Dec 26 13:10:43 +0000 2023;1; iya saya kuliah teknologi pendidikan - tidak familiar - itu kerjanya ngapain? - lemah AKU ISO NGGAWE RANCANGAN PEMBELAJARAN SAK KAREPKU DHEWE - keren - cool - anti mainstream - ENGGAK JADI GURU;1,73963E+18;;;in;yk;0;0;0;https://x.com/BENEVIEN7O/status/1739634848959246709;1,09994E+18;BENEVIEN7O
1,73963E+18;Tue Dec 26 13:10:00 +0000 2023;6;Ganjar Janji Bakal Biayai Pendidikan Anak Keluarga Miskin hingga Kuliah #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/rgFvZSmUFV;1,73963E+18;;;in;Jakarta Capital Region;0;0;1;https://x.com/TalkPolitik_/status/1739634667295535274;39074801;TalkPolitik_
1,73949E+18;Tue Dec 26 12:48:53 +0000 2023;0;@collegemenfess iya saya kuliah pendidikan bahasa arab - lemah - honorer - ikhlas beramal adrusu fiil qism ta'limil lughoh al arobiyyah - OVERPOWER - PERCAYA DIRI - ALIM - MASHAALLAH TABAROKALLAH - TETEP IKHLASSS BERAMALLL;1,73963E+18;;collegemenfess;in;Di sekolah ;0;0;0;https://x.com/sikapmumas/status/1739629355779883153;1,12723E+18;sikapmumas
1,73962E+18;Tue Dec 26 12:24:28 +0000 2023;1; Gua kuliah Pendidikan Teknik Mekatronik -Teknik tp kok S.Pd -Bukan murni anak teknik -Paling jadi guru Jangan salah ya -Bisa kerja di industri -Paham IoT bahkan bisa bkin sendiri -Jadi guru juga emang kenapa?;1,73962E+18;;;in;Sleman, Indonesia;0;1;0;https://x.com/Fucekboiii/status/1739623208725491777;1,23265E+18;Fucekboiii
1,73934E+18;Tue Dec 26 12:02:04 +0000 2023;0;@woongielluv aku bukan tabog waktu smk iyaa tapi skrng kuliah pendidikan kesejahteraan keluarga konsetrasi pariwisataaa;1,73962E+18;;woongielluv;in;she/her;0;0;0;https://x.com/BUNWEI0320/status/1739617572457464012;1,51232E+18;BUNWEI0320
1,73961E+18;Tue Dec 26 11:48:05 +0000 2023;0;Kuliah di Fakultas Pendidikan makanya udah pasti berpendidikan;1,73961E+18;;;in;;0;0;0;https://x.com/ayashyay/status/1739614052954075472;1,67869E+18;ayashyay
1,73961E+18;Tue Dec 26 11:43:23 +0000 2023;0;Dulu kepikiran bakal ambil kuliah pendidikan sejarah buat gantiin guru di SMA karna dari SMP osn ips dan di SMA ikut lomba sejarah terus menerus. Bahkan wktu SMP prnh masuk koran diwawancarai mau jd apa dan nyebut sejarawan Tp diurungkan karna ga melihat kehidupannya terjamin;1,73961E+18;;;in;Indonesia;0;0;0;https://x.com/Benayawap/status/1739612870990860437;1,43657E+18;Benayawap
1,73961E+18;Tue Dec 26 11:36:17 +0000 2023;0;Pak Anies adalah tokoh terbaik diantara tokoh reformasi : pinter akhlaqnya paling baik aktifis mahasiswa mhsiswa berpreatasi kuliah LN dg beasiswa pulang jd aktifis indonesia mengajar rektor termuda 20 tokoh muda dunia menteri pendidikan terbaik. Gubernur terbaik.;1,73961E+18;;;in;West Java, Indonesia;0;0;0;https://x.com/semogadiridhoiy/status/1739611086008226212;1,1786E+18;semogadiridhoiy
1,73961E+18;Tue Dec 26 11:30:08 +0000 2023;27;Ibu Kita Kartini mengangkat derajat wanita agar setara dengan pria bukan dengan memberi anak-anak gadis masa itu makan siang &amp;;;;;;;;;;;
1,73961E+18;Tue Dec 26 11:28:11 +0000 2023;0;Yang biasanya update kepanitiaan selama kuliah mat di um sekarang ganti jadi misterius girl yang akun IG nya no PP. Lucu bgt dan hanya bisa mlongo krna dia waktu pendidikan makannya 4 centong dlam waktu 15 menit. Klau dlu bisa minta tolong ngerjain tugas metstatku skrng egk lgi;1,73961E+18;;eeicaaii_;in;;0;1;0;https://x.com/eeicaaii_/status/1739609046112772361;1,37425E+18;eeicaaii_
1,73961E+18;Tue Dec 26 11:14:18 +0000 2023;0;guys mata kuliah psikologi pendidikan itu mempelajari apa ya? thankss;1,73961E+18;;;in;she/her;0;3;0;https://x.com/seungmintry/status/1739605550944670175;1,27921E+18;seungmintry
1,7396E+18;Tue Dec 26 11:11:12 +0000 2023;1;Kita tunggu apa yang akan terjadi di 2024. Apakah kurikulum merdeka masih akan berjalan atau pendidikan Indonesia tetap didikte oleh politik. Semangat para praktisi sekolah yang terikat sistem. Btw masih ada sistem UTBK untuk masuk kuliah seperti suneung di Korsel.;1,7396E+18;;mulfaneonni;in;;0;1;0;https://x.com/mulfaneonni/status/1739604770476921169;1,62642E+18;mulfaneonni
1,7396E+18;Tue Dec 26 11:08:59 +0000 2023;1; saya kuliah jurusan pendidikan musik - lemah - mau jadi guru ya? - nyanyi-nyanyi doang - mau jadi pengamen kh? SAYA AKAN MEMBANGKITKAN LUDWIG VAN BEETHOVEN DENGAN MUSIK SAYA - wowww namany kren bgt?? tu syph?? - mw liat playlist spotifyku donkk - bisa main lgu canon in d gk?;1,7396E+18;;;in;save the whales!🐋 || she/her;0;1;0;https://x.com/moonxrises/status/1739604213582504225;1,33252E+18;moonxrises
1,7396E+18;Tue Dec 26 10:51:33 +0000 2023;2; Saya kuliah di UPI - jadi guru - deket mesjid aa gym - oh jurusan pendidikan Saya kuliah di Bandung - disangka di Unpad terus - wah keren di Bandung - ditanya cara baca Ciumbuleuit;1,7396E+18;;;in;Cikarang, Indonesia;0;0;0;https://x.com/hilocokelatt/status/1739599826143379579;1,13227E+18;hilocokelatt
1,73959E+18;Tue Dec 26 10:21:46 +0000 2023;240;Kisah guru dari Bogor temen kuliah yang tiap ngumpulin tugas selalu jam 12 malem. Pas saya tanya ternyata imput2 data yang gak abis-abis. Saya ceritain di tiktok. Ternyata rame dan banyak yang senasib. Kenapa kalian ini gak pernah masuk hitungan survei keberhasilan pendidikan? https://t.co/yrUfDk3IWl;1,73959E+18;https://pbs.twimg.com/ext_tw_video_thumb/1739592234511794176/pu/img/Z68iDmxAPCSFIPjl.jpg;;in;;11;13;104;https://x.com/zanatul_91/status/1739592333195370579;88120377;zanatul_91
1,73959E+18;Tue Dec 26 10:18:48 +0000 2023;2;Aksi Nyata Topik 4 Mata Kuliah Filosofi Pendidikan #ppgprajabatan #pendidikanpancasila https://t.co/Dk0wt6oVis;1,73959E+18;https://pbs.twimg.com/media/GCRFGAAagAALT4J.jpg;;in;Pekan Baru, Riau;0;0;0;https://x.com/zella_yentriii/status/1739591585778782224;2564542982;zella_yentriii
1,73958E+18;Tue Dec 26 09:50:33 +0000 2023;2;@18fesss Imo pendidikan itu penting cowo gua sebelumnya ga kuliah dan sekarang dia mutusin buat kuliah biar pendidikannya setara sama gua kalo menurut lu pendidikan itu penting suruh dia ikut paket c tapi kalo gamau ya gua lebih pilih buat cari yang setar;1,73958E+18;;18fesss;in;;0;0;0;https://x.com/skyrawrr_/status/1739584474579664980;1,51079E+18;skyrawrr_
1,73958E+18;Tue Dec 26 09:35:07 +0000 2023;0; Hooh kuliah jurusan manajemen pendidikan -mau jadi dosen kek kakaknya -halah jurusan udah banyak seabrek -mata kek zombie KULIAH MP UNTUK JADI PNS - IDAMAN TETANGGA -IDAMAN MERTUA -IDAMAN PAK RT -SIAP MEMBUATMU KLEPEK2 KEK KESETANAN;1,73958E+18;;;in;;0;0;0;https://x.com/keitaayow/status/1739580591539150956;1,64498E+18;keitaayow
1,73958E+18;Tue Dec 26 09:31:34 +0000 2023;0;@18fesss Kalo lu kuliah ajarin cewe lu pendidikan SMA Trus ntar suruh Paket C.;1,73958E+18;;18fesss;in;Purworejo - Jogjakarta;0;0;0;https://x.com/mas_bud12/status/1739579696868987111;1359209876;mas_bud12
1,73958E+18;Tue Dec 26 09:30:48 +0000 2023;0; saya kuliah jurusan pendidikan -gaji kecil -nanti ujungnya ga sesuai jurusan -jurusan gampang -oalah saya bisa ambil murninya juga dari jurusan saya -tetep kalah sama darah murni hehe lemme show ya;1,73958E+18;;;in;;0;0;0;https://x.com/jhaliranghae/status/1739579506237829497;1,17793E+18;jhaliranghae
1,73958E+18;Tue Dec 26 09:26:40 +0000 2023;11; iya saya kuliah jurusan pendidikan bahasa inggris - lemah - honorer - pengangguran saya kuliah untuk KERJA DI LN - GAJI GAK HONORER - TERLIHAT KEREN - TKW/I;1,73958E+18;;;in;;0;0;2;https://x.com/et0ilest/status/1739578466817982663;2304204584;et0ilest
1,73958E+18;Tue Dec 26 09:24:58 +0000 2023;4; Sy kuliah pendidikan - v common - lho gaji guru bukannya sedikit y - sgt general dan b aja Sy memiliki visi dan misi untuk turut serta dalam mencerdaskan bangsa - patriotis - pahlawan tanpa tanda jasa - loyalitas pada negara;1,73958E+18;;;in;Indonesia;0;1;1;https://x.com/Kuriitama/status/1739578037031834032;7,21613E+17;Kuriitama
1,73949E+18;Tue Dec 26 09:24:49 +0000 2023;7;@collegemenfess iya saya kuliah geografi pendidikan - gak terkenal - lemah - buat apa - gaji kecil Saya menyelamatkan bumi dan mengedukasi ke banyak orang guna menunda terjadinya kiamat dalam sudut pandang meteorologi klimatologi - STRONG - POWERFULL - PE;1,73958E+18;;collegemenfess;in;;0;0;0;https://x.com/mengganis/status/1739578000319074561;1,31512E+18;mengganis
1,73949E+18;Tue Dec 26 09:21:55 +0000 2023;2;@collegemenfess iya saya kuliah jurusan pendidikan masyarakat -susah nyari kerja -ga terkenal -planga plongo -observasi mulu SAYA DIKEJAR MASYARAKATTT -Tempat curhat permasalahan masyarakat -Adaptasi? KECIIILLL -PEDAGOGI?ANDRAGOGI? MAJU LOO;1,73958E+18;;collegemenfess;in;;0;0;0;https://x.com/aing_lala/status/1739577268492771367;1,19961E+18;aing_lala
1,73949E+18;Tue Dec 26 09:21:23 +0000 2023;0;@collegemenfess Saya Kuliah Pendidikan Bahasa Inggris -Cupu -kelihatan seperti kutu buku -Ga keren Saya kuliah biar kelean'' semua bisa bahasa Enggress. -Gaul -mengikuti zaman -menciptakan keyboard warrior kelas international.;1,73958E+18;;collegemenfess;in;Reinhard's Fluffy Red Hair;0;0;0;https://x.com/Bukansiete/status/1739577135701069939;1,28291E+18;Bukansiete
1,73958E+18;Tue Dec 26 09:19:10 +0000 2023;1;Ga nyangka banget aku yg dulu ga mau guru literally ga pernah ngajar kuliah non pendidikan eh tb2 aku ngajar dan ada embel2 ustadzah semoga aku kuat ya guys ngajar 7 kelas + UKS + TU. Semangat bgt;1,73958E+18;;;in;pemalang, kebondalem;0;0;0;https://x.com/Stevi_Naola/status/1739576577359573103;3067596049;Stevi_Naola
1,73949E+18;Tue Dec 26 09:14:17 +0000 2023;0;@collegemenfess saya ga kuliah - lemah - ga punya pendidikan - ga berilmu kehidupan saya berfokus untuk mengurangi beban orang tua dan mencari nafkah dengan modal skill seadanya yang saya miliki - MAKHLUK MULIA - MANUSIA 1/2 DEWA - SUNGKEM SEPUH;1,73958E+18;;collegemenfess;in;hatimu;0;0;0;https://x.com/brburuuburubur/status/1739575346734002642;1,63315E+18;brburuuburubur
1,73957E+18;Tue Dec 26 09:12:45 +0000 2023;0;Halo Y.A.I Zen Menjelang akhir tahun 2023 Lembaga Pendidikan Tinggi Y.A.I memberikan Beasiswa khusus untuk kalian yang ingin melanjutkan kuliah pada Program Diploma dan Sarjana Kelas Reguler Tahun Akademik 2024/2025. https://t.co/VyNwKPxLIc;1,73957E+18;https://pbs.twimg.com/media/GCQ2C0kb0AA42oj.jpg;;in;jakarta;0;1;0;https://x.com/yai1972official/status/1739574963802357887;1,48202E+18;yai1972official
1,73957E+18;Tue Dec 26 09:12:19 +0000 2023;1; saya kuliah pendidikan dokter hewan SAYA KULIAH BELAJAR JADI HEWAN ;1,73957E+18;;;in;sapphic.;0;0;0;https://x.com/mysdei/status/1739574853349621947;8,93873E+17;mysdei
1,73957E+18;Tue Dec 26 09:02:41 +0000 2023;3; Saya kuliah Pendidikan Bahasa Inggris. - guru honorer - tidak jelas - sok iye dəʊnt juː nəʊ ðæt aɪm ə ˈsævɪʤ? θɪŋk bɪˈfɔː juː tɔːk ðæt ʃɪt. - WOWWW apetu bang??? - bahasa alien - berpotensi untuk ngatain orang pake phonetics ;1,73957E+18;;;in;another side of;1;1;3;https://x.com/Afterolife/status/1739572427955605690;1,61641E+18;Afterolife
1,73957E+18;Tue Dec 26 08:57:10 +0000 2023;0;Biaya hidup mahasiswa selama kuliah di luar kota atau luar negeri perlu dipertimbangkan sebelum melanjutkan pendidikan. https://t.co/2b2FGtJcMF;1,73957E+18;;;in;Jakarta;0;0;0;https://x.com/kompascom/status/1739571041624818065;23343960;kompascom
1,73949E+18;Tue Dec 26 08:27:05 +0000 2023;0;@collegemenfess iya saya kuliah pendidikan biologi -lemah -gaji underpaid -kapalan ngelaprak -beler nyari spesimen+iden SAYA KULIAH UNTUK MENDIDIK ANAK BANGSA AGAR PAHAM MATERI REPRODUKSI -STRONG -CALON KEPALA SEKOLAH‍ -PENYABAR DAN PENYAYANG -MENCEGAH ;1,73956E+18;;collegemenfess;in;;0;0;0;https://x.com/caricappp/status/1739563469345833121;8,52093E+17;caricappp
1,73949E+18;Tue Dec 26 08:25:28 +0000 2023;0;@collegemenfess iy saya kuliah jurusan pendidikan Bahasa Inggris -b aja -tdk spektakuler -ah gituan doang google jg bisa I STUDY ENGLISH TO TEACH YOUR FUTURE KIDS -BERJASA -WAH KEREN -YG ADA DI BIMBEL2 FANCY;1,73956E+18;;collegemenfess;in;;0;0;0;https://x.com/levicornus/status/1739563063760814216;1,25248E+18;levicornus
1,73949E+18;Tue Dec 26 08:18:42 +0000 2023;229;@collegemenfess iya sy kuliah pendidikan bahasa jepang -wibu -skoliosis -bau bawang watashi wa nihonggo gakusei desu. - NANI⁉️⁉️⁉️ -ETTO SUGOI‼️ -TCH MENDOKUSAI‍️‍️ -TETEP WIBU️️️ -MAKIN KELIATAN WIBU;1,73956E+18;;collegemenfess;in;they/she 05 to the rescue;10;6;35;https://x.com/jutdaebin/status/1739561362521731517;1,46991E+18;jutdaebin
1,73956E+18;Tue Dec 26 08:16:46 +0000 2023;0;saya kuliah jurusan Pendidikan Bahasa Inggris - banyak ibuk ibuk dan bapak bapak - pasti udah pinter jadi guru - jago bahasa Inggrisnya - selalu ditanya bahasa inggris - harus tau skill pendidikan - stylenya selalu sopan ( ya gmna aja guru);1,73956E+18;;;in;she/her;0;0;0;https://x.com/meongsvt/status/1739560874904596864;1,1095E+18;meongsvt
1,73926E+18;Tue Dec 26 08:15:32 +0000 2023;0;@Zaaaaaaaaaaa18 @tanyakanrl diulangin aja omongan si bapaknya wkwkkw misal dia ngomongin anaknya yg kuliah di sastra inggris gitu terus baru lulus kemaren dan udh kerja di lembaga pendidikan u jawab aja oalaahh lulusan sastra inggris ya pak? wih bagus don;1,73956E+18;;Zaaaaaaaaaaa18;in;;0;1;0;https://x.com/SelaweLabs/status/1739560565465629121;1,73776E+18;SelaweLabs
